delivery_id,order_id,delivery_city,delivery_region,delivery_status,shipping_company,shipped_date,delivered_date
930,930,,Tanger Tetouan,delivered,Barid Logistics,2025-09-25,02/10/2025
931,931,RABAT,Rabat Sale Kenitra,delivered,Tanger Delivery,Jan 24 2025,2025-01-29
932,932,Rabat,Rabat-Salé-Kénitra,delayed,Jibli,15/09/2025,2025-09-20
933,933,Casablanca,Casablanca-Settat,delivered,Amana Express,12/06/2025,11-12-2025
934,934,Agadir,Souss-Massa,delivered,Jibli,10/10/2025,13/10/2025
935,935,casa,Casablanca-Settat,delivered,Barid Logistics,06/24/2025,Jun 25 2025
936,936,Casablanca,Casa Settat,delivered,AtlasShip,27/07/2025,Jul 31 2025
937,937,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,May 16 2025,05/18/2025
938,938,Marrakech,Marrakech-Safi,delivered,Barid Logistics,19-02-2025,26/02/2025
939,939,Tétouan,Tanger-Tétouan-Al Hoceïma,livré,Jibli,12/22/2025,12/30/2025
940,940,Nador,Oriental,DELIVERED,Barid Logistics,Nov 03 2025,Nov 07 2025
941,941,Tétouan,Tanger-Tétouan-Al Hoceïma,failed,Amana Express,Feb 02 2026,
942,942,Fès,Fès-Meknès,delivered,AtlasShip,07/05/2025,2025-05-10
943,943,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,11/01/2026,01/18/2026
944,944,Casablanca,Casablanca-Settat,delivered,AtlasShip,Jun 22 2025,06/26/2025
945,945,Marrakech,Marrakech-Safi,delayed,Tanger Delivery,Oct 26 2025,11/02/2025
946,946,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,Jul 06 2025,2025-07-12
947,947,Fès,Fès-Meknès,failed,Jibli,Feb 01 2025,
948,948,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-10-19,10/20/2025
949,949,Casablanca,Casablanca-Settat,delivered,Jibli,02/22/2025,02/24/2025
950,950,Fès,,delivered,AtlasShip,26/04/2025,03/05/2025
951,951,casa,Casablanca-Settat,delivered,AtlasShip,23-04-2025,Apr 25 2025
952,952,Rabat,Rabat-Salé-Kénitra,delayed,Amana Express,07/15/2025,07/19/2025
953,953,Agadir,Souss-Massa,failed,Barid Logistics,21/07/2025,
954,954,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,20/05/2025,05/26/2025
955,955,Fès,Fès-Meknès,delivered,AtlasShip,05/02/2025,13-02-2025
956,956,Oujda,Oriental,delivered,Amana Express,Jan 03 2025,2025-01-07
957,957,Nador,,delivered,Barid Logistics,2025-04-28,03-05-2025
958,958,Oujda,Oriental,delivered,AtlasShip,Apr 16 2026,22-04-2026
959,959,CASABLANCA,CASA-SETTAT,failed,Jibli,2025-11-30,
960,960,Rabat,,delivered,AtlasShip,18-12-2025,19/12/2025
961,961,Fès,Fès-Meknès,delivered,Amana Express,2025-11-02,2025-11-09
962,962,Agadir,Souss-Massa,in_transit,Barid Logistics,Jan 11 2026,15/01/2026
963,963,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,05/03/2026,12/03/2026
964,964,Rabat,Rabat-Salé-Kénitra,DELIVERED,Barid Logistics,08/04/2025,09-04-2025
965,965,Rabat,,delivered,Amana Express,2026-01-22,01/26/2026
966,966,Fès,Fès-Meknès,delayed,Tanger Delivery,17-04-2026,04/19/2026
967,967,Fès,Fès-Meknès,in_transit,AtlasShip,16/03/2026,18/03/2026
968,968,CASABLANCA,Casablanca-Settat,failed,Tanger Delivery,11/18/2025,25/11/2025
969,969,Casablanca,Casablanca-Settat,delivered,AtlasShip,21-06-2025,Jun 29 2025
970,970,Fès,Fès-Meknès,delivered,AtlasShip,2026-05-09,05/17/2026
971,971,Al Hoceïma,Tanger Tetouan,delivered,Barid Logistics,05/11/2025,12-11-2025
972,972,Casablanca,Casablanca-Settat,in_transit,Amana Express,11/30/2025,Dec 05 2025
973,973,tanger,,delivered,Barid Logistics,2025-04-28,30-04-2025
974,974,Casablanca,CASA-SETTAT,failed,AtlasShip,16/07/2025,
975,975,Agadir,Souss-Massa,delivered,Jibli,28/12/2025,01/05/2026
976,976,Fès,Fes Meknes,delivered,Barid Logistics,16/10/2025,2025-10-24
977,977,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,29-03-2026,Apr 04 2026
978,978,Marrakech,Marrakech-Safi,KO,Amana Express,08/03/2025,16-03-2025
979,979,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,Nov 12 2025,Nov 17 2025
980,980,AL HOCEIMA,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,30-01-2025,2025-01-31
981,981,Agadir,Souss-Massa,delivered,AtlasShip,2025-09-19,2025-09-25
982,982,Tanger,Tanger Tetouan,failed,AtlasShip,06-07-2025,Jul 13 2025
983,983,Tetouan,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,07-09-2025,2025-09-11
984,984,Kénitra,Rabat-Salé-Kénitra,delivered,Jibli,10/18/2025,10/26/2025
985,985,CAS,,delivered,AtlasShip,Mar 16 2026,03/18/2026
986,986,casa,Casablanca-Settat,delayed,Barid Logistics,Feb 03 2025,10/02/2025
987,987,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,05/16/2026,2026-05-21
988,988,Agadir,Souss-Massa,failed,Tanger Delivery,14/08/2025,21-08-2025
989,989,TETOUAN,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,05/04/2026,2026-05-10
990,990,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,09/10/2025,12-09-2025
991,991,Casablanca,,delivered,Tanger Delivery,26/08/2025,2025-09-02
992,992,tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2026-02-03,04/02/2026
993,993,Fès,Fès-Meknès,in_transit,Jibli,07/26/2025,2025-08-02
994,994,Nador,Oriental,delivered,Barid Logistics,04-05-2025,May 10 2025
995,995,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,19/01/2026,Jan 21 2026
996,996,Casablanca,Casablanca-Settat,failed,Barid Logistics,Aug 30 2025,08/31/2025
997,997,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,10/28/2025,29-10-2025
998,998,Tanger,Tanger-Tétouan-Al Hoceïma,in_transit,AtlasShip,02/06/2026,14/02/2026
999,999,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,26-08-2025,2025-08-29
1000,1000,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,15-02-2026,Feb 18 2026
1001,1001,Tanger,Tanger-Tétouan-Al Hoceïma,in_transit,Tanger Delivery,13/05/2025,2025-05-20
1002,1002,Agadir,Souss-Massa,delivered,AtlasShip,Aug 31 2025,2025-09-01
1003,1003,Oujda,Oriental,delivered,Jibli,May 17 2025,24/05/2025
1004,1004,Fès,Fès-Meknès,delivered,Jibli,2025-08-09,16/08/2025
1005,1005,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,07/11/2025,12-11-2025
1006,1006,TANGER,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,05/03/2025,09-05-2025
1007,1007,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,02/20/2025,2025-02-22
1008,1008,Casablanca,Casablanca-Settat,delayed,Tanger Delivery,03/29/2026,Apr 01 2026
1009,1009,Marrakech,,failed,Jibli,2025-02-11,Feb 15 2025
1010,1010,Agadir,Souss-Massa,delivered,Amana Express,2026-05-15,May 16 2026
1011,1011,Tanger,Tanger-Tétouan-Al Hoceïma,failed,Amana Express,11-05-2025,13/05/2025
1012,1012,RABAT,Rabat-Salé-Kénitra,delivered,AtlasShip,10/07/2025,10/12/2025
1013,1013,Agadir,Souss-Massa,delayed,Barid Logistics,20-10-2025,2025-10-22
1014,1014,Marrakech,Marrakech-Safi,delivered,AtlasShip,28/09/2025,2025-09-29
1015,1015,Nador,Oriental,in_transit,Tanger Delivery,08-07-2025,14-07-2025
1016,1016,Rabat,Rabat-Salé-Kénitra,in_transit,AtlasShip,2025-05-07,2025-05-09
1017,1017,Oujda,Oriental,delayed,AtlasShip,09/08/2025,16-08-2025
1018,1018,Fès,Fes Meknes,delivered,Barid Logistics,2025-06-04,08-06-2025
1019,1019,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-09-04,2025-09-08
1020,1020,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,27-02-2026,04/03/2026
1021,1021,CAS,Casablanca-Settat,delivered,Barid Logistics,2026-05-02,2026-05-07
1022,1022,Rabat,Rabat-Salé-Kénitra,delivered,Barid Logistics,23-11-2025,Nov 24 2025
1023,1023,Tanger,Tanger-Tétouan-Al Hoceïma,DELIVERED,Barid Logistics,2025-01-16,Jan 21 2025
1024,1024,Tanger,Tanger-Tétouan-Al Hoceima,KO,Jibli,07/08/2025,08/12/2025
1025,1025,Fès,Fès-Meknès,delivered,Jibli,2025-03-17,18-03-2025
1026,1026,RABAT,Rabat-Salé-Kénitra,failed,Amana Express,13-01-2026,2026-01-15
1027,1027,CASABLANCA,Casa Settat,delivered,Tanger Delivery,01/31/2026,02/03/2026
1028,1028,Oujda,Oriental,in_transit,Jibli,Mar 09 2026,03/12/2026
1029,1029,casa,CASA-SETTAT,failed,Tanger Delivery,29/07/2025,08/03/2025
1030,1030,Kénitra,Rabat-Salé-Kénitra,delivered,Jibli,07/22/2025,24-07-2025
1031,1031,,Oriental,delivered,Tanger Delivery,14-02-2025,16-02-2025
1032,1032,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,03-10-2025,10/10/2025
1033,1033,Marrakech,Marrakech-Safi,delivered,Jibli,19/11/2025,2025-11-23
1034,1034,Agadir,Souss-Massa,delivered,Amana Express,05/21/2025,May 26 2025
1035,1035,Rabat,Rabat-Salé-Kénitra,delivered,Tanger Delivery,2026-02-21,2026-02-22
1036,1036,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,20/01/2025,23-01-2025
1037,1037,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,Dec 28 2025,02-01-2026
1038,1038,Marrakech,Marrakech-Safi,delivered,Amana Express,05/04/2026,04/11/2026
1039,1039,Tanger,Tanger Tetouan,delivered,Tanger Delivery,16-04-2025,Apr 24 2025
1040,1040,RABAT,Rabat-Salé-Kénitra,delivered,Amana Express,20/04/2025,04/21/2025
1041,1041,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,30-01-2026,02/04/2026
1042,1042,Casablanca,Casablanca-Settat,failed,Barid Logistics,02/16/2026,
1043,1043,casa,Casablanca-Settat,in_transit,Jibli,2025-03-26,2025-04-03
1044,1044,,,delivered,Barid Logistics,18-09-2025,09/25/2025
1045,1045,Casablanca,Casablanca-Settat,delivered,Jibli,07/03/2025,03/08/2025
1046,1046,,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,24-02-2026,Mar 04 2026
1047,1047,Nador,Oriental,delivered,Amana Express,2025-01-15,01/18/2025
1048,1048,casa,Casablanca-Settat,delivered,Jibli,2025-07-10,2025-07-17
1049,1049,Marrakech,Marrakech-Safi,in_transit,Tanger Delivery,Apr 04 2026,Apr 12 2026
1050,1050,Marrakech,Marrakech-Safi,delivered,AtlasShip,2025-06-10,Jun 16 2025
1051,1051,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,Oct 21 2025,10/28/2025
1052,1052,Tanger,Tanger-Tétouan-Al Hoceima,delivered,AtlasShip,15-01-2025,Jan 21 2025
1053,1053,Meknès,Fes Meknes,delivered,AtlasShip,Dec 09 2025,Dec 17 2025
1054,1054,Fès,Fès-Meknès,delivered,Barid Logistics,10/29/2025,05/11/2025
1055,1055,Tanger,Tanger-Tétouan-Al Hoceïma,failed,Tanger Delivery,Dec 18 2025,
1056,1056,Fès,Fès-Meknès,Livré,Jibli,03/02/2025,03/09/2025
1057,1057,Oujda,Oriental,delivered,AtlasShip,17/03/2026,Mar 25 2026
1058,1058,Casablanca,Casablanca-Settat,delayed,Amana Express,2026-02-01,02/08/2026
1059,1059,Casablanca,Casa Settat,delivered,Tanger Delivery,2025-01-25,28-01-2025
1060,1060,Rabat,Rabat-Salé-Kénitra,delayed,Jibli,Mar 08 2025,2025-03-12
1061,1061,Meknès,Fès-Meknès,delivered,AtlasShip,10/05/2025,2025-05-11
1062,1062,Tnja,TTA,delivered,Tanger Delivery,10-02-2026,02/11/2026
1063,1063,Rabat,Rabat Sale Kenitra,livré,Amana Express,May 14 2025,May 17 2025
1064,1064,rabat,Rabat-Salé-Kénitra,delivered,Jibli,2026-02-02,02/10/2026
1065,1065,Casablanca,Casablanca-Settat,Livré,Jibli,Apr 29 2026,02-05-2026
1066,1066,Marrakech,Marrakech-Safi,delivered,Amana Express,03/01/2026,01/10/2026
1067,1067,rabat,Rabat Sale Kenitra,delivered,Tanger Delivery,May 03 2025,10-05-2025
1068,1068,Tétouan,Tanger-Tétouan-Al Hoceïma,failed,Tanger Delivery,22-08-2025,
1069,1069,Kénitra,Rabat-Salé-Kénitra,in_transit,Jibli,19-02-2026,02/22/2026
1070,1070,Casablanca,CASA-SETTAT,DELIVERED,Barid Logistics,28/04/2025,02-05-2025
1071,1071,CAS,Casa Settat,delivered,Barid Logistics,23-01-2026,31/01/2026
1072,1072,TETOUAN,Tanger-Tétouan-Al Hoceïma,delayed,Tanger Delivery,Apr 05 2026,04/12/2026
1073,1073,Rabat,RSK,DELIVERED,Barid Logistics,Dec 29 2025,06-01-2026
1074,1074,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,Feb 08 2025,2025-02-10
1075,1075,Oujda,Oriental,delivered,Tanger Delivery,06/04/2025,Apr 07 2025
1076,1076,Casablanca,Casablanca-Settat,DELIVERED,Jibli,Oct 21 2025,26-10-2025
1077,1077,Tetouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,02/01/2025,02/08/2025
1078,1078,Oujda,Oriental,delivered,Amana Express,2025-05-23,24-05-2025
1079,1079,Fès,Fès-Meknès,delivered,Tanger Delivery,22-03-2025,27-03-2025
1080,1080,CASABLANCA,CASA-SETTAT,delivered,Tanger Delivery,19-04-2025,2025-04-21
1081,1081,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,Jan 10 2025,Jan 14 2025
1082,1082,RABAT,RSK,delivered,Jibli,2026-02-03,11-02-2026
1083,1083,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,13/07/2025,2025-07-14
1084,1084,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,07/20/2025,21-07-2025
1085,1085,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,05/04/2025,12-05-2025
1086,1086,Marrakech,Marrakech-Safi,in_transit,Barid Logistics,07/05/2025,09-05-2025
1087,1087,Fès,Fès-Meknès,delivered,Tanger Delivery,2025-09-18,19-09-2025
1088,1088,Tanger,Tanger-Tétouan-Al Hoceima,in_transit,Tanger Delivery,30/09/2025,05/10/2025
1089,1089,Meknès,Fes Meknes,delivered,AtlasShip,06/04/2025,07/06/2025
1090,1090,casa,Casablanca-Settat,delivered,AtlasShip,Dec 13 2025,2025-12-16
1091,1091,Casablanca,Casablanca-Settat,delivered,Amana Express,19-06-2025,2025-06-22
1092,1092,Tanger,,delivered,Jibli,11-01-2025,19/01/2025
1093,1093,Oujda,Oriental,delivered,AtlasShip,Jun 06 2025,Jun 08 2025
1094,1094,Agadir,Souss-Massa,Livré,Barid Logistics,30/09/2025,2025-10-03
1095,1095,Kénitra,Rabat-Salé-Kénitra,delivered,Amana Express,Sep 24 2025,02-10-2025
1096,1096,Fès,Fès-Meknès,delivered,Jibli,19/10/2025,2025-10-24
1097,1097,Agadir,Souss-Massa,delivered,Tanger Delivery,28/06/2025,24/06/2025
1098,1098,Casablanca,Casablanca-Settat,delivered,Barid Logistics,Feb 15 2026,02/22/2026
1099,1099,Oujda,Oriental,in_transit,Jibli,16-10-2025,10/17/2025
1100,1100,Oujda,Oriental,delivered,Tanger Delivery,2025-05-14,16-05-2025
1101,1101,Marrakech,,delivered,Tanger Delivery,21-04-2025,04/29/2025
1102,1102,Tanger,Tanger-Tétouan-Al Hoceïma,Livré,Barid Logistics,23-04-2025,2025-04-24
1103,1103,Oujda,Oriental,delivered,Jibli,23-01-2025,30/01/2025
1104,1104,Tetouan,Tanger Tetouan,delivered,Barid Logistics,21-02-2025,2025-03-01
1105,1105,TANGER,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,13-11-2025,11/21/2025
1106,1106,Tétouan,Tanger-Tétouan-Al Hoceima,failed,Barid Logistics,19/11/2025,
1107,1107,Fès,Fès-Meknès,delivered,Tanger Delivery,22-07-2025,27/07/2025
1108,1108,Tetouan,TTA,delivered,Jibli,May 23 2025,30-05-2025
1109,1109,Kénitra,Rabat-Salé-Kénitra,Livré,Jibli,Apr 27 2025,Apr 30 2025
1110,1110,Rabat,Rabat-Salé-Kénitra,delivered,Barid Logistics,05/27/2025,01-06-2025
1111,1111,casa,Casablanca-Settat,delivered,Barid Logistics,2025-11-09,11/13/2025
1112,1112,Oujda,Oriental,delivered,AtlasShip,12/09/2025,Dec 11 2025
1113,1113,Fès,Fès-Meknès,livré,Barid Logistics,02-07-2025,2025-07-06
1114,1114,Agadir,Souss-Massa,DELIVERED,Tanger Delivery,Dec 07 2025,Dec 09 2025
1115,1115,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,10/22/2025,26/10/2025
1116,1116,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,19-05-2025,2025-05-25
1117,1117,Oujda,Oriental,delivered,Amana Express,Nov 09 2025,11/12/2025
1118,1118,Agadir,Souss-Massa,delivered,AtlasShip,24/04/2026,30/04/2026
1119,1119,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-12-19,12/25/2025
1120,1120,Tangier,Tanger-Tétouan-Al Hoceïma,failed,AtlasShip,Oct 26 2025,
1121,1121,TNG,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,04-07-2025,07/07/2025
1122,1122,Casablanca,,delivered,Tanger Delivery,24-08-2025,28/08/2025
1123,1123,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-02-02,09-02-2025
1124,1124,RABAT,Rabat-Salé-Kénitra,delivered,Tanger Delivery,2025-09-12,09/13/2025
1125,1125,RABAT,Rabat-Salé-Kénitra,delivered,Amana Express,2025-05-26,2025-05-30
1126,1126,Tangier,Tanger Tetouan,delayed,AtlasShip,01/22/2025,26/01/2025
1127,1127,Tangier,Tanger-Tétouan-Al Hoceïma,failed,Barid Logistics,17-09-2025,
1128,1128,Tetouan,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,28-06-2025,2025-06-29
1129,1129,Tanger,TTA,delivered,Tanger Delivery,Mar 15 2026,2026-03-23
1130,1130,Oujda,Oriental,delivered,Barid Logistics,Sep 11 2025,09/15/2025
1131,1131,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,07-03-2025,03/15/2025
1132,1132,Rabat,RSK,delivered,AtlasShip,Mar 16 2025,2025-03-21
1133,1133,Rabat,RSK,in_transit,AtlasShip,26-03-2026,03/28/2026
1134,1134,Rabat,Rabat Sale Kenitra,KO,AtlasShip,17-01-2025,2025-01-18
1135,1135,Oujda,Oriental,in_transit,Barid Logistics,23-03-2025,30/03/2025
1136,1136,Tétouan,Tanger Tetouan,delivered,Amana Express,25/03/2026,Mar 31 2026
1137,1137,Casablanca,Casa Settat,delivered,Amana Express,19-01-2026,01/25/2026
1138,1138,Agadir,Souss-Massa,failed,AtlasShip,2025-12-01,
1139,1139,Tetouan,Tanger-Tétouan-Al Hoceïma,livré,Amana Express,14/09/2025,2025-09-15
1140,1140,Fès,Fes Meknes,delivered,Tanger Delivery,2025-09-15,09/16/2025
1141,1141,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,12/17/2025,20-12-2025
1142,1142,Tetouan,,delivered,Amana Express,13/01/2026,2026-01-21
1143,1143,tanger,TTA,delayed,AtlasShip,Sep 15 2025,17-09-2025
1144,1144,Meknès,Fès-Meknès,delivered,AtlasShip,10/02/2025,10/07/2025
1145,1145,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,12-04-2025,18-04-2025
1146,1146,CAS,Casa Settat,delivered,Barid Logistics,Apr 03 2026,2026-04-04
1147,1147,Fès,Fes Meknes,delayed,AtlasShip,Aug 20 2025,08/25/2025
1148,1148,RABAT,Rabat-Salé-Kénitra,livré,Barid Logistics,23/09/2025,2025-09-25
1149,1149,Fès,Fès-Meknès,delivered,AtlasShip,13-12-2025,Dec 19 2025
1150,1150,Rabat,Rabat Sale Kenitra,KO,Jibli,2025-03-09,17/03/2025
1151,1151,,Tanger-Tétouan-Al Hoceïma,failed,Barid Logistics,20-12-2025,Dec 22 2025
1152,1152,Oujda,Oriental,KO,Jibli,06/04/2025,2025-06-10
1153,1153,Casablanca,Casablanca-Settat,delivered,Amana Express,30-12-2025,07/01/2026
1154,1154,Rabat,Rabat-Salé-Kénitra,DELIVERED,Tanger Delivery,04/05/2025,07-04-2025
1155,1155,CASABLANCA,CASA-SETTAT,in_transit,AtlasShip,25/11/2025,12/02/2025
1156,1156,RABAT,Rabat-Salé-Kénitra,delayed,Jibli,01/27/2025,04-02-2025
1157,1157,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,05-03-2026,2026-03-12
1158,1158,Marrakech,Marrakech-Safi,delivered,Amana Express,28-01-2025,Feb 02 2025
1159,1159,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,04/15/2025,Apr 21 2025
1160,1160,,Casablanca-Settat,delivered,Tanger Delivery,02-09-2025,2025-09-06
1161,1161,Tanger,Tanger-Tétouan-Al Hoceïma,delayed,Barid Logistics,Jul 16 2025,2025-07-20
1162,1162,Agadir,Souss-Massa,delivered,Tanger Delivery,11-09-2025,Sep 15 2025
1163,1163,Al Hoceïma,,delivered,Amana Express,28-02-2025,Mar 06 2025
1164,1164,Tanger,Tanger-Tétouan-Al Hoceïma,delayed,Jibli,Jul 05 2025,08-07-2025
1165,1165,Casablanca,CASA-SETTAT,delivered,AtlasShip,02/10/2026,02/12/2026
1166,1166,Casablanca,Casablanca-Settat,KO,Jibli,04-12-2025,2025-12-10
1167,1167,Casablanca,Casablanca-Settat,delivered,AtlasShip,2025-02-04,10-02-2025
1168,1168,Fès,Fès-Meknès,in_transit,AtlasShip,2025-07-07,08/07/2025
1169,1169,Agadir,Souss-Massa,delivered,Amana Express,01/10/2026,14-01-2026
1170,1170,Oujda,Oriental,failed,Barid Logistics,2026-01-16,
1171,1171,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,21/01/2025,01/24/2025
1172,1172,Nador,Oriental,delivered,AtlasShip,13-01-2025,Jan 16 2025
1173,1173,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,04/08/2025,09-08-2025
1174,1174,Tanger,Tanger Tetouan,delivered,Tanger Delivery,Apr 18 2026,2026-04-21
1175,1175,Casablanca,Casablanca-Settat,in_transit,Jibli,04/06/2025,06/08/2025
1176,1176,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,21-04-2025,2025-04-27
1177,1177,CASABLANCA,Casablanca-Settat,KO,Amana Express,Oct 02 2025,04/10/2025
1178,1178,Kénitra,Rabat-Salé-Kénitra,in_transit,Barid Logistics,03/21/2025,23/03/2025
1179,1179,Agadir,Souss-Massa,in_transit,Tanger Delivery,09/07/2025,04-09-2025
1180,1180,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-10-26,10/27/2025
1181,1181,Tanger,TTA,delivered,AtlasShip,2025-03-30,Apr 02 2025
1182,1182,,Marrakech-Safi,delivered,Amana Express,05/10/2026,May 17 2026
1183,1183,Casablanca,Casablanca-Settat,delivered,Barid Logistics,17-11-2025,2025-11-19
1184,1184,Agadir,Souss-Massa,in_transit,Jibli,02/07/2025,Feb 12 2025
1185,1185,Casablanca,Casablanca-Settat,livré,Jibli,07/08/2025,10/07/2025
1186,1186,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,14-04-2026,Apr 22 2026
1187,1187,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,25-02-2025,02-03-2025
1188,1188,Casablanca,Casa Settat,delivered,Jibli,04-04-2025,09-04-2025
1189,1189,Tnja,Tanger Tetouan,delivered,Barid Logistics,2025-03-20,27/03/2025
1190,1190,Rabat,RSK,delivered,Jibli,07/30/2025,07-08-2025
1191,1191,CASABLANCA,Casa Settat,delivered,Amana Express,Mar 01 2025,Mar 03 2025
1192,1192,Fès,Fès-Meknès,delivered,Amana Express,15-02-2025,Feb 18 2025
1193,1193,Kénitra,Rabat-Salé-Kénitra,delivered,Barid Logistics,11/05/2026,05/18/2026
1194,1194,Tanger,,delivered,Amana Express,2025-05-22,23-05-2025
1195,1195,Tanger,Tanger-Tétouan-Al Hoceima,delivered,Jibli,2025-12-28,12/29/2025
1196,1196,Casablanca,Casablanca-Settat,in_transit,AtlasShip,06/18/2025,Jun 24 2025
1197,1197,Oujda,Oriental,delivered,Barid Logistics,27/02/2026,2026-03-05
1198,1198,Tanger,Tanger-Tétouan-Al Hoceima,delivered,Barid Logistics,2025-09-11,Sep 17 2025
1199,1199,Al Hoceïma,Tanger Tetouan,delivered,AtlasShip,Feb 07 2025,14/02/2025
1200,1200,CAS,Casablanca-Settat,delivered,Amana Express,2025-01-31,2025-02-07
1201,1201,Tanger,TTA,delivered,Barid Logistics,08/01/2025,08/03/2025
1202,1202,Oujda,Oriental,delivered,AtlasShip,2025-07-24,2025-07-27
1203,1203,Rabat,Rabat-Salé-Kénitra,in_transit,Amana Express,05/25/2025,02-06-2025
1204,1204,Agadir,Souss-Massa,delivered,AtlasShip,04/06/2025,14-04-2025
1205,1205,Al Hoceïma,Tanger Tetouan,delayed,AtlasShip,31-03-2025,03/04/2025
1206,1206,Tétouan,Tanger-Tétouan-Al Hoceima,delivered,Amana Express,2025-02-07,Feb 10 2025
1207,1207,Fès,Fès-Meknès,in_transit,Tanger Delivery,2025-04-11,19/04/2025
1208,1208,Tnja,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,Dec 24 2025,Jan 01 2026
